Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
CHROMOSOME	15	48	2.5668449197860963	0.9528427088227165	ENSG00000183060, ENSG00000166762, ENSG00000215252, ENSG00000140521, ENSG00000124614, ENSG00000140464, ENSG00000167173, ENSG00000180229, ENSG00000140326, ENSG00000172183, ENSG00000140365, ENSG00000103876, ENSG00000140553, ENSG00000182405, ENSG00000189136, ENSG00000140279, ENSG00000138621, ENSG00000179455, ENSG00000137877, ENSG00000166140, ENSG00000140451, ENSG00000185596, ENSG00000179335, ENSG00000128928, ENSG00000103653, ENSG00000140400, ENSG00000185043, ENSG00000197978, ENSG00000187951, ENSG00000035664, ENSG00000178761, ENSG00000197728, ENSG00000140398, ENSG00000196547, ENSG00000140545, ENSG00000166813, ENSG00000104140, ENSG00000188277, ENSG00000176454, ENSG00000175265, ENSG00000168970, ENSG00000136383, ENSG00000206149, ENSG00000140254, ENSG00000176700, ENSG00000137818, ENSG00000188549, ENSG00000137817, ENSG00000166965, ENSG00000140474	1821	1390	43203	0.8192763087717635	1.0	0.9990331963172149	99.99999999826936
CHROMOSOME	7	83	4.438502673796791	0.9714978691811199	ENSG00000164877, ENSG00000121716, ENSG00000106351, ENSG00000105875, ENSG00000106404, ENSG00000106348, ENSG00000205356, ENSG00000186704, ENSG00000184209, ENSG00000146540, ENSG00000106400, ENSG00000214253, ENSG00000179406, ENSG00000087077, ENSG00000128604, ENSG00000128602, ENSG00000135164, ENSG00000164707, ENSG00000198556, ENSG00000197150, ENSG00000146830, ENSG00000122678, ENSG00000106069, ENSG00000106333, ENSG00000082014, ENSG00000106268, ENSG00000009950, ENSG00000133612, ENSG00000091073, ENSG00000090266, ENSG00000127399, ENSG00000170260, ENSG00000130305, ENSG00000164855, ENSG00000152926, ENSG00000133619, ENSG00000077454, ENSG00000005075, ENSG00000164896, ENSG00000188186, ENSG00000146828, ENSG00000160917, ENSG00000146826, ENSG00000164897, ENSG00000205085, ENSG00000197728, ENSG00000197448, ENSG00000161036, ENSG00000106077, ENSG00000106133, ENSG00000188372, ENSG00000135245, ENSG00000142541, ENSG00000136280, ENSG00000006704, ENSG00000128563, ENSG00000133624, ENSG00000136279, ENSG00000130429, ENSG00000106479, ENSG00000157778, ENSG00000160991, ENSG00000160908, ENSG00000177706, ENSG00000106009, ENSG00000215018, ENSG00000204946, ENSG00000181652, ENSG00000106089, ENSG00000164776, ENSG00000205903, ENSG00000106246, ENSG00000166925, ENSG00000157259, ENSG00000135253, ENSG00000214022, ENSG00000033100, ENSG00000136270, ENSG00000136271, ENSG00000197362, ENSG00000213199, ENSG00000126522, ENSG00000122515	1821	2354	43203	0.8365185831120642	1.0	0.999396059108717	99.9999999999709
CHROMOSOME	21	15	0.8021390374331552	0.9824027923598299	ENSG00000160201, ENSG00000160200, ENSG00000184787, ENSG00000160226, ENSG00000160193, ENSG00000185917, ENSG00000160194, ENSG00000160305, ENSG00000141959, ENSG00000160209, ENSG00000142541, ENSG00000186866, ENSG00000160299, ENSG00000160285, ENSG00000160298	1821	539	43203	0.6602470252740904	1.0	0.9995774740548816	99.99999999999942
CHROMOSOME	8	53	2.8342245989304815	0.9844501701336212	ENSG00000164764, ENSG00000200087, ENSG00000071894, ENSG00000167702, ENSG00000167700, ENSG00000179832, ENSG00000178685, ENSG00000181085, ENSG00000173137, ENSG00000158863, ENSG00000134419, ENSG00000147437, ENSG00000197858, ENSG00000185000, ENSG00000160973, ENSG00000179698, ENSG00000182325, ENSG00000204839, ENSG00000178719, ENSG00000181097, ENSG00000179091, ENSG00000099377, ENSG00000104522, ENSG00000185189, ENSG00000104365, ENSG00000179526, ENSG00000187954, ENSG00000077782, ENSG00000182372, ENSG00000104529, ENSG00000197728, ENSG00000130193, ENSG00000160959, ENSG00000160957, ENSG00000167653, ENSG00000142541, ENSG00000158106, ENSG00000167656, ENSG00000179886, ENSG00000147813, ENSG00000147789, ENSG00000178896, ENSG00000105339, ENSG00000147454, ENSG00000198169, ENSG00000104518, ENSG00000120896, ENSG00000160948, ENSG00000160949, ENSG00000181135, ENSG00000168487, ENSG00000157110, ENSG00000185122	1821	1615	43203	0.7785872764088728	1.0	0.9994098822934687	99.99999999999979
CHROMOSOME	2	89	4.759358288770053	0.9990216834631976	ENSG00000142330, ENSG00000213901, ENSG00000144579, ENSG00000115282, ENSG00000115073, ENSG00000071082, ENSG00000115307, ENSG00000077044, ENSG00000123989, ENSG00000132329, ENSG00000115756, ENSG00000173272, ENSG00000115694, ENSG00000128683, ENSG00000115042, ENSG00000197756, ENSG00000115041, ENSG00000144021, ENSG00000115459, ENSG00000119760, ENSG00000116039, ENSG00000152117, ENSG00000138100, ENSG00000144026, ENSG00000124839, ENSG00000168397, ENSG00000176720, ENSG00000066248, ENSG00000163793, ENSG00000198242, ENSG00000163516, ENSG00000168890, ENSG00000072195, ENSG00000158552, ENSG00000123992, ENSG00000204634, ENSG00000168758, ENSG00000144589, ENSG00000180178, ENSG00000168754, ENSG00000163013, ENSG00000163795, ENSG00000115687, ENSG00000123999, ENSG00000127838, ENSG00000144504, ENSG00000162997, ENSG00000127837, ENSG00000159239, ENSG00000118960, ENSG00000168395, ENSG00000185596, ENSG00000168887, ENSG00000115325, ENSG00000144040, ENSG00000179818, ENSG00000115129, ENSG00000138073, ENSG00000197728, ENSG00000155066, ENSG00000114993, ENSG00000173209, ENSG00000137309, ENSG00000084764, ENSG00000144395, ENSG00000144591, ENSG00000169554, ENSG00000112306, ENSG00000074582, ENSG00000125637, ENSG00000135924, ENSG00000163482, ENSG00000124006, ENSG00000115275, ENSG00000135925, ENSG00000144134, ENSG00000135637, ENSG00000142327, ENSG00000111057, ENSG00000065802, ENSG00000180902, ENSG00000144524, ENSG00000176946, ENSG00000138028, ENSG00000114923, ENSG00000072135, ENSG00000115661, ENSG00000196843, ENSG00000147403	1821	2805	43203	0.7527679156131526	1.0	0.9999903587726443	100.0
CHROMOSOME	10	39	2.085561497326203	0.9999900274717348	ENSG00000198728, ENSG00000107738, ENSG00000165752, ENSG00000095539, ENSG00000148660, ENSG00000204149, ENSG00000197728, ENSG00000155256, ENSG00000151651, ENSG00000156042, ENSG00000122912, ENSG00000189319, ENSG00000142541, ENSG00000120049, ENSG00000148824, ENSG00000156521, ENSG00000186862, ENSG00000205488, ENSG00000107521, ENSG00000165886, ENSG00000214655, ENSG00000155287, ENSG00000166343, ENSG00000166189, ENSG00000166169, ENSG00000166321, ENSG00000107819, ENSG00000075826, ENSG00000107816, ENSG00000059915, ENSG00000188234, ENSG00000178363, ENSG00000119986, ENSG00000203772, ENSG00000138111, ENSG00000204175, ENSG00000204176, ENSG00000204177, ENSG00000204172, ENSG00000119943	1821	1635	43203	0.5659144839260615	1.0	0.9999999846667843	100.0
CHROMOSOME	14	42	2.2459893048128343	0.9999907560280141	ENSG00000080823, ENSG00000185347, ENSG00000100908, ENSG00000213903, ENSG00000156381, ENSG00000185024, ENSG00000100842, ENSG00000100767, ENSG00000213906, ENSG00000100650, ENSG00000165948, ENSG00000100577, ENSG00000184990, ENSG00000126822, ENSG00000197119, ENSG00000165782, ENSG00000139880, ENSG00000185215, ENSG00000213928, ENSG00000213983, ENSG00000100941, ENSG00000198208, ENSG00000196405, ENSG00000100918, ENSG00000166126, ENSG00000100949, ENSG00000203485, ENSG00000022976, ENSG00000179364, ENSG00000054690, ENSG00000165792, ENSG00000133943, ENSG00000009830, ENSG00000126215, ENSG00000119650, ENSG00000092094, ENSG00000100804, ENSG00000165801, ENSG00000126214, ENSG00000157379, ENSG00000119688, ENSG00000140104	1821	1732	43203	0.5753145557411417	1.0	0.9999999604769081	100.0
CHROMOSOME	Y	5	0.267379679144385	0.9999967922064255	ENSG00000167393, ENSG00000182378, ENSG00000169093, ENSG00000178605, ENSG00000197976	1821	464	43203	0.2556559961370221	1.0	0.9999999765722204	100.0
CHROMOSOME	X	45	2.406417112299465	0.9999998882876141	ENSG00000102096, ENSG00000102287, ENSG00000182378, ENSG00000169093, ENSG00000166432, ENSG00000197976, ENSG00000078061, ENSG00000182872, ENSG00000102053, ENSG00000213397, ENSG00000102030, ENSG00000013563, ENSG00000046647, ENSG00000101940, ENSG00000068400, ENSG00000102225, ENSG00000068323, ENSG00000130827, ENSG00000102125, ENSG00000044446, ENSG00000171483, ENSG00000102057, ENSG00000071889, ENSG00000198753, ENSG00000147144, ENSG00000147162, ENSG00000067829, ENSG00000178605, ENSG00000203950, ENSG00000126768, ENSG00000068354, ENSG00000102003, ENSG00000203879, ENSG00000102312, ENSG00000102178, ENSG00000169188, ENSG00000094631, ENSG00000167393, ENSG00000101997, ENSG00000184343, ENSG00000180879, ENSG00000126903, ENSG00000134590, ENSG00000147166, ENSG00000147403	1821	2026	43203	0.5269592496881561	1.0	0.9999999992875328	100.0
CHROMOSOME	6	67	3.5828877005347595	0.9999999704486234	ENSG00000137221, ENSG00000204314, ENSG00000215190, ENSG00000164663, ENSG00000204410, ENSG00000206344, ENSG00000124614, ENSG00000198563, ENSG00000135596, ENSG00000221978, ENSG00000011009, ENSG00000023892, ENSG00000204351, ENSG00000153291, ENSG00000204310, ENSG00000134419, ENSG00000204366, ENSG00000204564, ENSG00000204305, ENSG00000112559, ENSG00000112511, ENSG00000112659, ENSG00000124593, ENSG00000204371, ENSG00000204348, ENSG00000204344, ENSG00000204536, ENSG00000112299, ENSG00000204531, ENSG00000204576, ENSG00000197283, ENSG00000184465, ENSG00000135314, ENSG00000204387, ENSG00000112715, ENSG00000204681, ENSG00000204231, ENSG00000204435, ENSG00000137288, ENSG00000137309, ENSG00000137343, ENSG00000187189, ENSG00000137185, ENSG00000204248, ENSG00000180822, ENSG00000137207, ENSG00000124587, ENSG00000124588, ENSG00000204642, ENSG00000112306, ENSG00000185130, ENSG00000030110, ENSG00000112039, ENSG00000204396, ENSG00000112033, ENSG00000213722, ENSG00000169976, ENSG00000204427, ENSG00000124549, ENSG00000124608, ENSG00000007866, ENSG00000197261, ENSG00000065029, ENSG00000219773, ENSG00000112139, ENSG00000124574, ENSG00000172432	1821	2776	43203	0.5726104904832667	1.0	0.9999999996125443	100.0
CHROMOSOME	5	38	2.0320855614973263	0.9999999872464899	ENSG00000196923, ENSG00000120314, ENSG00000169220, ENSG00000215190, ENSG00000221990, ENSG00000204628, ENSG00000028310, ENSG00000124614, ENSG00000146094, ENSG00000161010, ENSG00000112877, ENSG00000197948, ENSG00000113108, ENSG00000171368, ENSG00000183258, ENSG00000197375, ENSG00000164403, ENSG00000169228, ENSG00000198242, ENSG00000164362, ENSG00000131495, ENSG00000146067, ENSG00000081791, ENSG00000177721, ENSG00000152669, ENSG00000146083, ENSG00000027847, ENSG00000175309, ENSG00000048140, ENSG00000146063, ENSG00000113119, ENSG00000176087, ENSG00000183718, ENSG00000162244, ENSG00000213347, ENSG00000113504, ENSG00000147403, ENSG00000197226	1821	1886	43203	0.4780197798396579	1.0	0.9999999996001103	100.0
CHROMOSOME	18	6	0.32085561497326204	0.9999999972151237	ENSG00000101670, ENSG00000186812, ENSG00000154832, ENSG00000134030, ENSG00000197728, ENSG00000132199	1821	701	43203	0.203065989513686	1.0	0.999999999810247	100.0
CHROMOSOME	Un	4	0.21390374331550802	0.9999999992608594	ENSG00000170190, ENSG00000183087, ENSG00000160072, ENSG00000140464	1821	624	43203	0.152082541291767	1.0	0.9999999998812309	100.0
CHROMOSOME	13	6	0.32085561497326204	0.999999999988565	ENSG00000183087, ENSG00000150401, ENSG00000134905, ENSG00000213995, ENSG00000170919, ENSG00000088448	1821	843	43203	0.1688603305445954	1.0	0.9999999999959975	100.0
CHROMOSOME	4	17	0.9090909090909091	1.0	ENSG00000123933, ENSG00000168884, ENSG00000145214, ENSG00000125089, ENSG00000155269, ENSG00000197728, ENSG00000109736, ENSG00000087266, ENSG00000177954, ENSG00000185619, ENSG00000215375, ENSG00000109625, ENSG00000127419, ENSG00000134419, ENSG00000168936, ENSG00000013810, ENSG00000112306	1821	1724	43203	0.23394599739313576	1.0	1.0	100.0
